0.0, 4, White, Entry
8.852977399061345, 2, White, Exit
8.852977399061345, 1, White, Entry
8.886995306727023, 1, White, Exit
8.886995306727023, 4, White, Entry
8.886995306727023, 4, White, Exit
8.886995306727023, 2, White, Entry
8.886995306727023, 2, White, Exit
8.886995306727023, 1, White, Entry
8.919981360050594, 1, White, Exit
8.919981360050594, 4, White, Entry
8.919981360050594, 4, White, Exit
8.919981360050594, 2, White, Entry
8.919981360050594, 2, White, Exit
8.919981360050594, 1, White, Entry
8.952967413374163, 1, White, Exit
8.952967413374163, 4, White, Entry
8.952967413374163, 4, White, Exit
8.952967413374163, 2, White, Entry
8.952967413374163, 2, White, Exit
8.952967413374163, 1, White, Entry
8.986985321039842, 1, White, Exit
8.986985321039842, 4, White, Entry
8.986985321039842, 4, White, Exit
8.986985321039842, 2, White, Entry
8.986985321039842, 2, White, Exit
8.986985321039842, 1, White, Entry
9.019971374363411, 1, White, Exit
9.019971374363411, 4, White, Entry
9.019971374363411, 4, White, Exit
9.019971374363411, 2, White, Entry
9.019971374363411, 2, White, Exit
9.019971374363411, 1, White, Entry
9.05299071331092, 1, White, Exit
9.05299071331092, 4, White, Entry
9.05299071331092, 4, White, Exit
9.05299071331092, 2, White, Entry
9.05299071331092, 2, White, Exit
9.05299071331092, 1, White, Entry
9.08597676663449, 1, White, Exit
9.08597676663449, 4, White, Entry
9.08597676663449, 4, White, Exit
9.08597676663449, 2, White, Entry
9.08597676663449, 2, White, Exit
9.08597676663449, 1, White, Entry
9.11999467430017, 1, White, Exit
9.11999467430017, 4, White, Entry
9.11999467430017, 4, White, Exit
9.11999467430017, 2, White, Entry
9.11999467430017, 2, White, Exit
9.11999467430017, 1, White, Entry
9.152980727623738, 1, White, Exit
9.152980727623738, 4, White, Entry
9.152980727623738, 4, White, Exit
9.152980727623738, 2, White, Entry
9.152980727623738, 2, White, Exit
9.152980727623738, 1, White, Entry
9.186000066571246, 1, White, Exit
9.186000066571246, 4, White, Entry
9.186000066571246, 4, White, Exit
9.186000066571246, 2, White, Entry
9.186000066571246, 2, White, Exit
9.186000066571246, 1, White, Entry
9.219984688612987, 1, White, Exit
9.219984688612987, 4, White, Entry
9.219984688612987, 4, White, Exit
9.219984688612987, 2, White, Entry
9.219984688612987, 2, White, Exit
9.219984688612987, 1, White, Entry
9.252970741936556, 1, White, Exit
9.252970741936556, 4, White, Entry
9.252970741936556, 4, White, Exit
9.252970741936556, 2, White, Entry
9.252970741936556, 2, White, Exit
9.252970741936556, 1, White, Entry
9.285990080884066, 1, White, Exit
9.285990080884066, 4, White, Entry
9.285990080884066, 4, White, Exit
9.285990080884066, 2, White, Entry
9.285990080884066, 2, White, Exit
9.285990080884066, 1, White, Entry
9.318976134207634, 1, White, Exit
9.318976134207634, 4, White, Entry
9.318976134207634, 4, White, Exit
9.318976134207634, 2, White, Entry
9.318976134207634, 2, White, Exit
9.318976134207634, 1, White, Entry
9.352994041873314, 1, White, Exit
9.352994041873314, 4, White, Entry
9.352994041873314, 4, White, Exit
9.352994041873314, 2, White, Entry
9.352994041873314, 2, White, Exit
9.352994041873314, 1, White, Entry
9.385980095196883, 1, White, Exit
9.385980095196883, 4, White, Entry
9.385980095196883, 4, White, Exit
9.385980095196883, 2, White, Entry
9.385980095196883, 2, White, Exit
9.385980095196883, 1, White, Entry
9.419998002862563, 1, White, Exit
9.419998002862563, 4, White, Entry
9.419998002862563, 4, White, Exit
9.419998002862563, 2, White, Entry
9.419998002862563, 2, White, Exit
9.419998002862563, 1, White, Entry
9.452984056186132, 1, White, Exit
9.452984056186132, 4, White, Entry
9.452984056186132, 4, White, Exit
9.452984056186132, 2, White, Entry
9.452984056186132, 2, White, Exit
9.452984056186132, 1, White, Entry
9.485970109509703, 1, White, Exit
9.485970109509703, 4, White, Entry
9.485970109509703, 4, White, Exit
9.485970109509703, 2, White, Entry
9.485970109509703, 2, White, Exit
9.485970109509703, 1, White, Entry
9.51898944845721, 1, White, Exit
9.51898944845721, 4, White, Entry
9.51898944845721, 4, White, Exit
9.51898944845721, 2, White, Entry
9.51898944845721, 2, White, Exit
9.51898944845721, 1, White, Entry
9.551975501780777, 1, White, Exit
9.551975501780777, 4, White, Entry
9.551975501780777, 4, White, Exit
9.551975501780777, 2, White, Entry
9.551975501780777, 2, White, Exit
9.551975501780777, 1, White, Entry
9.58599340944646, 1, White, Exit
9.58599340944646, 4, White, Entry
9.58599340944646, 4, White, Exit
9.58599340944646, 2, White, Entry
9.58599340944646, 2, White, Exit
9.58599340944646, 1, White, Entry
9.618979462770028, 1, White, Exit
9.618979462770028, 4, White, Entry
9.618979462770028, 4, White, Exit
9.618979462770028, 2, White, Entry
9.618979462770028, 2, White, Exit
9.618979462770028, 1, White, Entry
9.651998801717538, 1, White, Exit
9.651998801717538, 4, White, Entry
9.651998801717538, 4, White, Exit
9.651998801717538, 2, White, Entry
9.651998801717538, 2, White, Exit
9.651998801717538, 1, White, Entry
9.684984855041106, 1, White, Exit
9.684984855041106, 4, White, Entry
9.684984855041106, 4, White, Exit
9.684984855041106, 2, White, Entry
9.684984855041106, 2, White, Exit
9.684984855041106, 1, White, Entry
9.718969477082847, 1, White, Exit
9.718969477082847, 4, White, Entry
9.718969477082847, 4, White, Exit
9.718969477082847, 2, White, Entry
9.718969477082847, 2, White, Exit
9.718969477082847, 1, White, Entry
9.751988816030355, 1, White, Exit
9.751988816030355, 4, White, Entry
9.751988816030355, 4, White, Exit
9.751988816030355, 2, White, Entry
9.751988816030355, 2, White, Exit
9.751988816030355, 1, White, Entry
9.784974869353926, 1, White, Exit
9.784974869353926, 4, White, Entry
9.784974869353926, 4, White, Exit
9.784974869353926, 2, White, Entry
9.784974869353926, 2, White, Exit
9.784974869353926, 1, White, Entry
9.818992777019604, 1, White, Exit
9.818992777019604, 4, White, Entry
9.818992777019604, 4, White, Exit
9.818992777019604, 2, White, Entry
9.818992777019604, 2, White, Exit
9.818992777019604, 1, White, Entry
9.851978830343175, 1, White, Exit
9.851978830343175, 4, White, Entry
9.851978830343175, 4, White, Exit
9.851978830343175, 2, White, Entry
9.851978830343175, 2, White, Exit
9.851978830343175, 1, White, Entry
9.884998169290682, 1, White, Exit
9.884998169290682, 4, White, Entry
9.884998169290682, 4, White, Exit
9.884998169290682, 2, White, Entry
9.884998169290682, 2, White, Exit
9.884998169290682, 1, White, Entry
9.917984222614251, 1, White, Exit
9.917984222614251, 4, White, Entry
9.917984222614251, 4, White, Exit
9.917984222614251, 2, White, Entry
9.917984222614251, 2, White, Exit
9.917984222614251, 1, White, Entry
9.951968844655992, 1, White, Exit
9.951968844655992, 4, White, Entry
9.951968844655992, 4, White, Exit
9.951968844655992, 2, White, Entry
9.951968844655992, 2, White, Exit
9.951968844655992, 1, White, Entry
9.951968844655992, 1, White, Exit
9.951968844655992, 2, White, Entry
9.951968844655992, 2, White, Exit
9.951968844655992, 1, White, Entry
9.9849881836035, 1, White, Exit
9.9849881836035, 4, White, Entry
9.9849881836035, 4, White, Exit
9.9849881836035, 2, White, Entry
9.9849881836035, 2, White, Exit
9.9849881836035, 1, White, Entry
10.01797423692707, 1, White, Exit
10.01797423692707, 4, White, Entry
10.01797423692707, 4, White, Exit
10.01797423692707, 2, White, Entry
10.01797423692707, 2, White, Exit
10.01797423692707, 1, White, Entry
10.051992144592749, 1, White, Exit
10.051992144592749, 4, White, Entry
10.051992144592749, 4, White, Exit
10.051992144592749, 2, White, Entry
10.051992144592749, 2, White, Exit
10.051992144592749, 1, White, Entry
10.08497819791632, 1, White, Exit
10.08497819791632, 4, White, Entry
10.08497819791632, 4, White, Exit
10.08497819791632, 3, White, Entry
10.08497819791632, 3, White, Exit
10.08497819791632, 4, White, Entry
10.08497819791632, 4, White, Exit
10.08497819791632, 3, White, Entry
10.08497819791632, 3, White, Exit
10.08497819791632, 2, White, Entry
10.08497819791632, 2, White, Exit
10.08497819791632, 1, White, Entry
10.117997536863827, 1, White, Exit
10.117997536863827, 4, White, Entry
10.117997536863827, 4, White, Exit
10.117997536863827, 3, White, Entry
10.117997536863827, 3, White, Exit
10.117997536863827, 4, White, Entry
10.117997536863827, 4, White, Exit
10.117997536863827, 3, White, Entry
10.117997536863827, 3, White, Exit
10.117997536863827, 2, White, Entry
10.117997536863827, 2, White, Exit
10.117997536863827, 1, White, Entry
10.150983590187398, 1, White, Exit
10.150983590187398, 4, White, Entry
10.150983590187398, 4, White, Exit
10.150983590187398, 3, White, Entry
10.150983590187398, 3, White, Exit
10.150983590187398, 4, White, Entry
10.150983590187398, 4, White, Exit
10.150983590187398, 3, White, Entry
10.150983590187398, 3, White, Exit
10.150983590187398, 2, White, Entry
10.150983590187398, 2, White, Exit
10.150983590187398, 1, White, Entry
10.184968212229139, 1, White, Exit
10.184968212229139, 4, White, Entry
10.184968212229139, 4, White, Exit
10.184968212229139, 3, White, Entry
10.184968212229139, 3, White, Exit
10.184968212229139, 4, White, Entry
10.184968212229139, 4, White, Exit
10.184968212229139, 3, White, Entry
10.184968212229139, 3, White, Exit
10.184968212229139, 2, White, Entry
10.184968212229139, 2, White, Exit
10.184968212229139, 1, White, Entry
10.217987551176646, 1, White, Exit
10.217987551176646, 4, White, Entry
10.217987551176646, 4, White, Exit
10.217987551176646, 3, White, Entry
10.217987551176646, 3, White, Exit
10.217987551176646, 4, White, Entry
10.217987551176646, 4, White, Exit
10.217987551176646, 3, White, Entry
10.217987551176646, 3, White, Exit
10.217987551176646, 2, White, Entry
10.217987551176646, 2, White, Exit
10.217987551176646, 1, White, Entry
10.250973604500215, 1, White, Exit
10.250973604500215, 4, White, Entry
10.250973604500215, 4, White, Exit
10.250973604500215, 3, White, Entry
10.250973604500215, 3, White, Exit
10.250973604500215, 4, White, Entry
10.250973604500215, 4, White, Exit
10.250973604500215, 3, White, Entry
10.250973604500215, 3, White, Exit
10.250973604500215, 2, White, Entry
10.250973604500215, 2, White, Exit
10.250973604500215, 1, White, Entry
10.284991512165895, 1, White, Exit
10.284991512165895, 4, White, Entry
10.284991512165895, 4, White, Exit
10.284991512165895, 3, White, Entry
10.284991512165895, 3, White, Exit
10.284991512165895, 4, White, Entry
10.284991512165895, 4, White, Exit
10.284991512165895, 3, White, Entry
10.284991512165895, 3, White, Exit
10.284991512165895, 2, White, Entry
10.284991512165895, 2, White, Exit
10.284991512165895, 1, White, Entry
10.317977565489464, 1, White, Exit
10.317977565489464, 4, White, Entry
10.317977565489464, 4, White, Exit
10.317977565489464, 2, White, Entry
10.317977565489464, 2, White, Exit
10.317977565489464, 1, White, Entry
10.317977565489464, 1, White, Exit
10.317977565489464, 2, White, Entry
10.317977565489464, 2, White, Exit
10.317977565489464, 1, White, Entry
10.350996904436972, 1, White, Exit
10.350996904436972, 4, White, Entry
10.350996904436972, 4, White, Exit
10.350996904436972, 2, White, Entry
10.350996904436972, 2, White, Exit
10.350996904436972, 1, White, Entry
10.350996904436972, 1, White, Exit
10.350996904436972, 2, White, Entry
10.350996904436972, 2, White, Exit
10.350996904436972, 1, White, Entry
10.383982957760542, 1, White, Exit
10.383982957760542, 4, White, Entry
10.383982957760542, 4, White, Exit
10.383982957760542, 2, White, Entry
10.383982957760542, 2, White, Exit
10.383982957760542, 1, White, Entry
10.383982957760542, 1, White, Exit
10.383982957760542, 2, White, Entry
10.383982957760542, 2, White, Exit
10.383982957760542, 1, White, Entry
10.417967579802282, 1, White, Exit
10.417967579802282, 4, White, Entry
10.417967579802282, 4, White, Exit
10.417967579802282, 2, White, Entry
10.417967579802282, 2, White, Exit
10.417967579802282, 1, White, Entry
10.417967579802282, 1, White, Exit
10.417967579802282, 2, White, Entry
10.417967579802282, 2, White, Exit
10.417967579802282, 1, White, Entry
10.450986918749791, 1, White, Exit
10.450986918749791, 4, White, Entry
10.450986918749791, 4, White, Exit
10.450986918749791, 2, White, Entry
10.450986918749791, 2, White, Exit
10.450986918749791, 1, White, Entry
10.450986918749791, 1, White, Exit
10.450986918749791, 2, White, Entry
10.450986918749791, 2, White, Exit
10.450986918749791, 1, White, Entry
10.48397297207336, 1, White, Exit
10.48397297207336, 4, White, Entry
10.48397297207336, 4, White, Exit
10.48397297207336, 2, White, Entry
10.48397297207336, 2, White, Exit
10.48397297207336, 1, White, Entry
10.48397297207336, 1, White, Exit
10.48397297207336, 2, White, Entry
10.48397297207336, 2, White, Exit
10.48397297207336, 1, White, Entry
10.51799087973904, 1, White, Exit
10.51799087973904, 4, White, Entry
10.51799087973904, 4, White, Exit
10.51799087973904, 2, White, Entry
10.51799087973904, 2, White, Exit
10.51799087973904, 1, White, Entry
10.550976933062609, 1, White, Exit
10.550976933062609, 4, White, Entry
10.550976933062609, 4, White, Exit
10.550976933062609, 2, White, Entry
10.550976933062609, 2, White, Exit
10.550976933062609, 1, White, Entry
10.583996272010118, 1, White, Exit
10.583996272010118, 4, White, Entry
10.583996272010118, 4, White, Exit
10.583996272010118, 2, White, Entry
10.583996272010118, 2, White, Exit
10.583996272010118, 1, White, Entry
10.616982325333687, 1, White, Exit
10.616982325333687, 4, White, Entry
10.616982325333687, 4, White, Exit
10.616982325333687, 2, White, Entry
10.616982325333687, 2, White, Exit
10.616982325333687, 1, White, Entry
10.650966947375428, 1, White, Exit
10.650966947375428, 4, White, Entry
10.650966947375428, 4, White, Exit
10.650966947375428, 2, White, Entry
10.650966947375428, 2, White, Exit
10.650966947375428, 1, White, Entry
10.683986286322936, 1, White, Exit
10.683986286322936, 4, White, Entry
10.683986286322936, 4, White, Exit
10.683986286322936, 2, White, Entry
10.683986286322936, 2, White, Exit
10.683986286322936, 1, White, Entry
10.716972339646505, 1, White, Exit
10.716972339646505, 4, White, Entry
10.716972339646505, 4, White, Exit
10.716972339646505, 2, White, Entry
10.716972339646505, 2, White, Exit
10.716972339646505, 1, White, Entry
10.750990247312185, 1, White, Exit
10.750990247312185, 4, White, Entry
10.750990247312185, 4, White, Exit
10.750990247312185, 2, White, Entry
10.750990247312185, 2, White, Exit
10.750990247312185, 1, White, Entry
10.783976300635754, 1, White, Exit
10.783976300635754, 4, White, Entry
10.783976300635754, 4, White, Exit
10.783976300635754, 2, White, Entry
10.783976300635754, 2, White, Exit
10.783976300635754, 1, White, Entry
10.816995639583263, 1, White, Exit
10.816995639583263, 4, White, Entry
10.816995639583263, 4, White, Exit
10.816995639583263, 2, White, Entry
10.816995639583263, 2, White, Exit
10.816995639583263, 1, White, Entry
10.849981692906834, 1, White, Exit
10.849981692906834, 4, White, Entry
10.849981692906834, 4, White, Exit
10.849981692906834, 2, White, Entry
10.849981692906834, 2, White, Exit
10.849981692906834, 1, White, Entry
10.883999600572512, 1, White, Exit
10.883999600572512, 4, White, Entry
10.883999600572512, 4, White, Exit
10.883999600572512, 2, White, Entry
10.883999600572512, 2, White, Exit
10.883999600572512, 1, White, Entry
10.91698565389608, 1, White, Exit
10.91698565389608, 4, White, Entry
10.91698565389608, 4, White, Exit
10.91698565389608, 2, White, Entry
10.91698565389608, 2, White, Exit
10.91698565389608, 1, White, Entry
10.949971707219651, 1, White, Exit
10.949971707219651, 4, White, Entry
10.949971707219651, 4, White, Exit
10.949971707219651, 2, White, Entry
10.949971707219651, 2, White, Exit
10.949971707219651, 1, White, Entry
10.98398961488533, 1, White, Exit
10.98398961488533, 4, White, Entry
10.98398961488533, 4, White, Exit
10.98398961488533, 2, White, Entry
10.98398961488533, 2, White, Exit
10.98398961488533, 1, White, Entry
11.0169756682089, 1, White, Exit
11.0169756682089, 4, White, Entry
11.0169756682089, 4, White, Exit
11.0169756682089, 2, White, Entry
11.0169756682089, 2, White, Exit
11.0169756682089, 1, White, Entry
11.049995007156408, 1, White, Exit
11.049995007156408, 4, White, Entry
11.049995007156408, 4, White, Exit
11.049995007156408, 2, White, Entry
11.049995007156408, 2, White, Exit
11.049995007156408, 1, White, Entry
11.082981060479977, 1, White, Exit
11.082981060479977, 4, White, Entry
11.082981060479977, 4, White, Exit
11.082981060479977, 2, White, Entry
11.082981060479977, 2, White, Exit
11.082981060479977, 1, White, Entry
11.116998968145657, 1, White, Exit
11.116998968145657, 4, White, Entry
11.116998968145657, 4, White, Exit
11.116998968145657, 2, White, Entry
11.116998968145657, 2, White, Exit
11.116998968145657, 1, White, Entry
11.149985021469226, 1, White, Exit
11.149985021469226, 4, White, Entry
11.149985021469226, 4, White, Exit
11.149985021469226, 2, White, Entry
11.149985021469226, 2, White, Exit
11.149985021469226, 1, White, Entry
11.182971074792796, 1, White, Exit
11.182971074792796, 4, White, Entry
11.182971074792796, 4, White, Exit
11.182971074792796, 2, White, Entry
11.182971074792796, 2, White, Exit
11.182971074792796, 1, White, Entry
11.216988982458476, 1, White, Exit
11.216988982458476, 4, White, Entry
11.216988982458476, 4, White, Exit
11.216988982458476, 2, White, Entry
11.216988982458476, 2, White, Exit
11.216988982458476, 1, White, Entry
11.249975035782045, 1, White, Exit
11.249975035782045, 4, White, Entry
11.249975035782045, 4, White, Exit
11.249975035782045, 2, White, Entry
11.249975035782045, 2, White, Exit
11.249975035782045, 1, White, Entry
11.282994374729553, 1, White, Exit
11.282994374729553, 4, White, Entry
11.282994374729553, 4, White, Exit
11.282994374729553, 2, White, Entry
11.282994374729553, 2, White, Exit
11.282994374729553, 1, White, Entry
11.315980428053123, 1, White, Exit
11.315980428053123, 4, White, Entry
11.315980428053123, 4, White, Exit
11.315980428053123, 2, White, Entry
11.315980428053123, 2, White, Exit
11.315980428053123, 1, White, Entry
11.349998335718801, 1, White, Exit
11.349998335718801, 4, White, Entry
11.349998335718801, 4, White, Exit
11.349998335718801, 2, White, Entry
11.349998335718801, 2, White, Exit
11.349998335718801, 1, White, Entry
11.382984389042372, 1, White, Exit
11.382984389042372, 4, White, Entry
11.382984389042372, 4, White, Exit
11.382984389042372, 2, White, Entry
11.382984389042372, 2, White, Exit
11.382984389042372, 1, White, Entry
11.415970442365941, 1, White, Exit
11.415970442365941, 4, White, Entry
11.415970442365941, 4, White, Exit
11.415970442365941, 2, White, Entry
11.415970442365941, 2, White, Exit
11.415970442365941, 1, White, Entry
11.44998835003162, 1, White, Exit
11.44998835003162, 4, White, Entry
11.44998835003162, 4, White, Exit
11.44998835003162, 2, White, Entry
11.44998835003162, 2, White, Exit
11.44998835003162, 1, White, Entry
11.48297440335519, 1, White, Exit
11.48297440335519, 4, White, Entry
11.48297440335519, 4, White, Exit
11.48297440335519, 2, White, Entry
11.48297440335519, 2, White, Exit
11.48297440335519, 1, White, Entry
11.515993742302697, 1, White, Exit
11.515993742302697, 4, White, Entry
11.515993742302697, 4, White, Exit
11.515993742302697, 2, White, Entry
11.515993742302697, 2, White, Exit
11.515993742302697, 1, White, Entry
11.549978364344438, 1, White, Exit
11.549978364344438, 4, White, Entry
11.549978364344438, 4, White, Exit
11.549978364344438, 2, White, Entry
11.549978364344438, 2, White, Exit
11.549978364344438, 1, White, Entry
11.582997703291946, 1, White, Exit
11.582997703291946, 4, White, Entry
11.582997703291946, 4, White, Exit
11.582997703291946, 2, White, Entry
11.582997703291946, 2, White, Exit
11.582997703291946, 1, White, Entry
11.615983756615517, 1, White, Exit
11.615983756615517, 4, White, Entry
11.615983756615517, 4, White, Exit
11.615983756615517, 2, White, Entry
11.615983756615517, 2, White, Exit
11.615983756615517, 1, White, Entry
11.648969809939086, 1, White, Exit
11.648969809939086, 4, White, Entry
11.648969809939086, 4, White, Exit
11.648969809939086, 2, White, Entry
11.648969809939086, 2, White, Exit
11.648969809939086, 1, White, Entry
11.682987717604766, 1, White, Exit
11.682987717604766, 4, White, Entry
11.682987717604766, 4, White, Exit
11.682987717604766, 2, White, Entry
11.682987717604766, 2, White, Exit
11.682987717604766, 1, White, Entry
11.715973770928334, 1, White, Exit
11.715973770928334, 4, White, Entry
11.715973770928334, 4, White, Exit
11.715973770928334, 2, White, Entry
11.715973770928334, 2, White, Exit
11.715973770928334, 1, White, Entry
11.748993109875844, 1, White, Exit
11.748993109875844, 4, White, Entry
11.748993109875844, 4, White, Exit
11.748993109875844, 2, White, Entry
11.748993109875844, 2, White, Exit
11.748993109875844, 1, White, Entry
11.781979163199413, 1, White, Exit
11.781979163199413, 4, White, Entry
11.781979163199413, 4, White, Exit
11.781979163199413, 2, White, Entry
11.781979163199413, 2, White, Exit
11.781979163199413, 1, White, Entry
11.815997070865093, 1, White, Exit
11.815997070865093, 4, White, Entry
11.815997070865093, 4, White, Exit
11.815997070865093, 2, White, Entry
11.815997070865093, 2, White, Exit
11.815997070865093, 1, White, Entry
11.848983124188662, 1, White, Exit
11.848983124188662, 4, White, Entry
11.848983124188662, 4, White, Exit
11.848983124188662, 2, White, Entry
11.848983124188662, 2, White, Exit
11.848983124188662, 1, White, Entry
11.88196917751223, 1, White, Exit
11.88196917751223, 4, White, Entry
11.88196917751223, 4, White, Exit
11.88196917751223, 2, White, Entry
11.88196917751223, 2, White, Exit
11.88196917751223, 1, White, Entry
11.91598708517791, 1, White, Exit
11.91598708517791, 4, White, Entry
11.91598708517791, 4, White, Exit
11.91598708517791, 2, White, Entry
11.91598708517791, 2, White, Exit
11.91598708517791, 1, White, Entry
11.94897313850148, 1, White, Exit
11.94897313850148, 4, White, Entry
11.94897313850148, 4, White, Exit
11.94897313850148, 2, White, Entry
11.94897313850148, 2, White, Exit
11.94897313850148, 1, White, Entry
11.981992477448989, 1, White, Exit
11.981992477448989, 4, White, Entry
11.981992477448989, 4, White, Exit
11.981992477448989, 2, White, Entry
11.981992477448989, 2, White, Exit
11.981992477448989, 1, White, Entry
12.014978530772558, 1, White, Exit
12.014978530772558, 4, White, Entry
12.014978530772558, 4, White, Exit
12.014978530772558, 2, White, Entry
12.014978530772558, 2, White, Exit
12.014978530772558, 1, White, Entry
12.048996438438238, 2, Red, Exit
12.048996438438238, 4, Red, Entry
12.048996438438238, 1, White, Exit
12.048996438438238, 4, White, Entry
12.048996438438238, 4, White, Exit
12.048996438438238, 2, White, Entry
12.048996438438238, 2, White, Exit
12.048996438438238, 1, White, Entry
12.081982491761806, 1, White, Exit
12.081982491761806, 4, White, Entry
12.081982491761806, 4, White, Exit
12.081982491761806, 2, White, Entry
12.081982491761806, 2, White, Exit
12.081982491761806, 1, White, Entry
12.114968545085377, 1, White, Exit
12.114968545085377, 4, White, Entry
12.114968545085377, 4, White, Exit
12.114968545085377, 2, White, Entry
12.114968545085377, 2, White, Exit
12.114968545085377, 1, White, Entry
12.148986452751055, 1, White, Exit
12.148986452751055, 4, White, Entry
12.148986452751055, 4, White, Exit
12.148986452751055, 2, White, Entry
12.148986452751055, 2, White, Exit
12.148986452751055, 1, White, Entry
12.181972506074626, 1, White, Exit
12.181972506074626, 4, White, Entry
12.181972506074626, 4, White, Exit
12.181972506074626, 2, White, Entry
12.181972506074626, 2, White, Exit
12.181972506074626, 1, White, Entry
12.214991845022134, 1, White, Exit
12.214991845022134, 4, White, Entry
12.214991845022134, 4, White, Exit
12.214991845022134, 2, White, Entry
12.214991845022134, 2, White, Exit
12.214991845022134, 1, White, Entry
12.247977898345704, 1, White, Exit
12.247977898345704, 4, White, Entry
12.247977898345704, 4, White, Exit
12.247977898345704, 2, White, Entry
12.247977898345704, 2, White, Exit
12.247977898345704, 1, White, Entry
12.281995806011382, 1, White, Exit
12.281995806011382, 4, White, Entry
12.281995806011382, 4, White, Exit
12.281995806011382, 2, White, Entry
12.281995806011382, 2, White, Exit
12.281995806011382, 1, White, Entry
12.314981859334951, 1, White, Exit
12.314981859334951, 4, White, Entry
12.314981859334951, 4, White, Exit
12.314981859334951, 2, White, Entry
12.314981859334951, 2, White, Exit
12.314981859334951, 1, White, Entry
12.347967912658522, 1, White, Exit
12.347967912658522, 4, White, Entry
12.347967912658522, 4, White, Exit
12.347967912658522, 2, White, Entry
12.347967912658522, 2, White, Exit
12.347967912658522, 1, White, Entry
12.347967912658522, 1, White, Exit
12.347967912658522, 2, White, Entry
12.347967912658522, 2, White, Exit
12.347967912658522, 1, White, Entry
12.3819858203242, 1, White, Exit
12.3819858203242, 4, White, Entry
12.3819858203242, 4, White, Exit
12.3819858203242, 2, White, Entry
12.3819858203242, 2, White, Exit
12.3819858203242, 1, White, Entry
12.3819858203242, 1, White, Exit
12.3819858203242, 2, White, Entry
12.3819858203242, 2, White, Exit
12.3819858203242, 1, White, Entry
12.41497187364777, 1, White, Exit
12.41497187364777, 4, White, Entry
12.41497187364777, 4, White, Exit
12.41497187364777, 2, White, Entry
12.41497187364777, 2, White, Exit
12.41497187364777, 1, White, Entry
12.41497187364777, 1, White, Exit
12.41497187364777, 2, White, Entry
12.41497187364777, 2, White, Exit
12.41497187364777, 1, White, Entry
12.447991212595278, 1, White, Exit
12.447991212595278, 4, White, Entry
12.447991212595278, 4, White, Exit
12.447991212595278, 2, White, Entry
12.447991212595278, 2, White, Exit
12.447991212595278, 1, White, Entry
12.447991212595278, 1, White, Exit
12.447991212595278, 2, White, Entry
12.447991212595278, 2, White, Exit
12.447991212595278, 1, White, Entry
12.480977265918849, 1, White, Exit
12.480977265918849, 4, White, Entry
12.480977265918849, 4, White, Exit
12.480977265918849, 2, White, Entry
12.480977265918849, 2, White, Exit
12.480977265918849, 1, White, Entry
12.514995173584527, 1, White, Exit
12.514995173584527, 4, White, Entry
12.514995173584527, 4, White, Exit
12.514995173584527, 2, White, Entry
12.514995173584527, 2, White, Exit
12.514995173584527, 1, White, Entry
12.547981226908098, 1, White, Exit
12.547981226908098, 4, White, Entry
12.547981226908098, 4, White, Exit
12.547981226908098, 2, White, Entry
12.547981226908098, 2, White, Exit
12.547981226908098, 1, White, Entry
12.580967280231667, 1, White, Exit
12.580967280231667, 4, White, Entry
12.580967280231667, 4, White, Exit
12.580967280231667, 2, White, Entry
12.580967280231667, 2, White, Exit
12.580967280231667, 1, White, Entry
12.613986619179176, 1, White, Exit
12.613986619179176, 4, White, Entry
12.613986619179176, 4, White, Exit
12.613986619179176, 2, White, Entry
12.613986619179176, 2, White, Exit
12.613986619179176, 1, White, Entry
12.647971241220915, 1, White, Exit
12.647971241220915, 4, White, Entry
12.647971241220915, 4, White, Exit
12.647971241220915, 2, White, Entry
12.647971241220915, 2, White, Exit
12.647971241220915, 1, White, Entry
12.680990580168425, 1, White, Exit
12.680990580168425, 4, White, Entry
12.680990580168425, 4, White, Exit
12.680990580168425, 2, White, Entry
12.680990580168425, 2, White, Exit
12.680990580168425, 1, White, Entry
12.713976633491994, 1, White, Exit
12.713976633491994, 4, White, Entry
12.713976633491994, 4, White, Exit
12.713976633491994, 2, White, Entry
12.713976633491994, 2, White, Exit
12.713976633491994, 1, White, Entry
12.747994541157674, 1, White, Exit
12.747994541157674, 4, White, Entry
12.747994541157674, 4, White, Exit
12.747994541157674, 2, White, Entry
12.747994541157674, 2, White, Exit
12.747994541157674, 1, White, Entry
12.747994541157674, 1, White, Exit
12.747994541157674, 2, White, Entry
12.747994541157674, 2, White, Exit
12.747994541157674, 1, White, Entry
12.780980594481242, 1, White, Exit
12.780980594481242, 4, White, Entry
12.780980594481242, 4, White, Exit
12.780980594481242, 2, White, Entry
12.780980594481242, 2, White, Exit
12.780980594481242, 1, White, Entry
12.780980594481242, 1, White, Exit
12.780980594481242, 2, White, Entry
12.780980594481242, 2, White, Exit
12.780980594481242, 1, White, Entry
12.81399993342875, 1, White, Exit
12.81399993342875, 4, White, Entry
12.81399993342875, 4, White, Exit
12.81399993342875, 2, White, Entry
12.81399993342875, 2, White, Exit
12.81399993342875, 1, White, Entry
12.81399993342875, 1, White, Exit
12.81399993342875, 2, White, Entry
12.81399993342875, 2, White, Exit
12.81399993342875, 1, White, Entry
12.84698598675232, 1, White, Exit
12.84698598675232, 4, White, Entry
12.84698598675232, 4, White, Exit
12.84698598675232, 2, White, Entry
12.84698598675232, 2, White, Exit
12.84698598675232, 1, White, Entry
